0.002999 ,  -0.157946 ,  1.081631
-0.012996 ,  -0.158946 ,  1.060638
-0.012996 ,  -0.163944 ,  0.981665
0.001999 ,  -0.172941 ,  1.021651
0.010996 ,  -0.152948 ,  1.064636
0.011996 ,  -0.154947 ,  1.043643
-0.010996 ,  -0.166943 ,  0.960672
0.007997 ,  -0.144950 ,  1.095626
0.003999 ,  -0.156946 ,  1.058638
-0.007997 ,  -0.154947 ,  1.054640
0.003999 ,  -0.160945 ,  0.962671
-0.032989 ,  -0.159945 ,  1.029648
0.009997 ,  -0.170942 ,  1.014653
0.006998 ,  -0.163944 ,  0.985663
-0.027990 ,  -0.162944 ,  1.024650
-0.002999 ,  -0.169942 ,  1.031647
-0.001999 ,  -0.173941 ,  1.032647
0.021992 ,  -0.160945 ,  0.996660
-0.001999 ,  -0.157946 ,  1.094626
0.013995 ,  -0.162944 ,  1.020651
0.004998 ,  -0.160945 ,  1.067635
0.016994 ,  -0.158946 ,  1.046642
-0.007997 ,  -0.162944 ,  1.035646
0.002999 ,  -0.166943 ,  0.997659
-0.026991 ,  -0.169942 ,  1.015653
0.010996 ,  -0.160945 ,  1.039645
0.015995 ,  -0.164944 ,  1.013654
0.005998 ,  -0.168942 ,  1.014653
0.007997 ,  -0.162944 ,  0.974667
0.011996 ,  -0.168942 ,  1.033647
0.006998 ,  -0.162944 ,  1.015653
0.001000 ,  -0.160945 ,  0.995660
0.007997 ,  -0.166943 ,  1.021651
0.009997 ,  -0.150948 ,  1.029648
0.001000 ,  -0.150948 ,  1.037646
0.009997 ,  -0.162944 ,  1.000658
0.022992 ,  -0.149949 ,  1.065636
-0.014995 ,  -0.150948 ,  1.054640
0.017994 ,  -0.163944 ,  1.053640
-0.011996 ,  -0.173941 ,  1.008655
-0.004998 ,  -0.174940 ,  1.014653
0.007997 ,  -0.171941 ,  1.048642
-0.011996 ,  -0.171941 ,  0.991661
-0.001000 ,  -0.155947 ,  1.062637
-0.004998 ,  -0.157946 ,  1.058638
0.010996 ,  -0.157946 ,  1.053640
0.007997 ,  -0.155947 ,  1.023650
0.010996 ,  -0.167943 ,  1.055639
-0.015995 ,  -0.160945 ,  1.017652
0.005998 ,  -0.171941 ,  1.018652
0.006998 ,  -0.165943 ,  1.088628
0.036987 ,  -0.156946 ,  1.038645
0.004998 ,  -0.160945 ,  1.060638
0.001000 ,  -0.161945 ,  1.086629
0.041986 ,  -0.153947 ,  1.025650
0.010996 ,  -0.164944 ,  1.051641
0.008997 ,  -0.161945 ,  1.046642
0.021992 ,  -0.157946 ,  1.072633
0.002999 ,  -0.166943 ,  1.006656
0.010996 ,  -0.178939 ,  1.025650
0.003999 ,  -0.169942 ,  0.998659
0.005998 ,  -0.163944 ,  1.032647
0.014995 ,  -0.152948 ,  1.077632
0.017994 ,  -0.155947 ,  1.041644
0.001999 ,  -0.162944 ,  1.057639
-0.016994 ,  -0.167943 ,  1.057639
-0.006998 ,  -0.165943 ,  0.995660
-0.023992 ,  -0.167943 ,  1.026649
-0.010996 ,  -0.153947 ,  1.086629
-0.003999 ,  -0.162944 ,  1.054640
-0.023992 ,  -0.166943 ,  0.998659
-0.016994 ,  -0.158946 ,  1.045643
0.021992 ,  -0.160945 ,  1.043643
0.020993 ,  -0.154947 ,  1.029648
0.015995 ,  -0.170942 ,  1.032647
0.001000 ,  -0.151948 ,  1.021651
0.009997 ,  -0.152948 ,  1.052640
0.001999 ,  -0.161945 ,  1.065636
0.018994 ,  -0.150948 ,  1.036646
0.048983 ,  -0.160945 ,  1.038645
-0.001000 ,  -0.155947 ,  1.084630
-0.005998 ,  -0.170942 ,  0.980665
-0.011996 ,  -0.181938 ,  1.009655
0.043985 ,  -0.154947 ,  1.042644
0.009997 ,  -0.169942 ,  1.025650
0.009997 ,  -0.168942 ,  1.005656
0.004998 ,  -0.158946 ,  1.050641
-0.003999 ,  -0.178939 ,  0.977666
0.019993 ,  -0.157946 ,  1.056639
-0.001000 ,  -0.149949 ,  1.064636
-0.001000 ,  -0.161945 ,  1.037646
0.002999 ,  -0.176940 ,  0.988662
0.017994 ,  -0.169942 ,  1.035646
0.022992 ,  -0.165943 ,  1.023650
0.015995 ,  -0.163944 ,  0.986663
0.012996 ,  -0.158946 ,  1.062637
-0.016994 ,  -0.157946 ,  1.087628
0.001999 ,  -0.155947 ,  1.057639
0.000000 ,  -0.180938 ,  1.033647
0.004998 ,  -0.153947 ,  1.050641
-0.008997 ,  -0.166943 ,  1.022651
0.018994 ,  -0.160945 ,  1.059638
0.006998 ,  -0.160945 ,  1.089628
0.001000 ,  -0.164944 ,  1.046642
0.019993 ,  -0.167943 ,  1.061637
-0.009997 ,  -0.168942 ,  1.035646
0.008997 ,  -0.172941 ,  1.003657
0.005998 ,  -0.180938 ,  1.021651
0.000000 ,  -0.164944 ,  1.026649
-0.011996 ,  -0.166943 ,  1.026649
0.036987 ,  -0.155947 ,  1.029648
0.003999 ,  -0.164944 ,  1.096625
0.013995 ,  -0.180938 ,  1.019652
0.006998 ,  -0.176940 ,  1.012654
0.001000 ,  -0.161945 ,  1.045643
0.002999 ,  -0.164944 ,  1.095626
0.028990 ,  -0.160945 ,  1.055639
0.014995 ,  -0.159945 ,  1.058638
-0.007997 ,  -0.175940 ,  1.019652
-0.006998 ,  -0.165943 ,  1.033647
-0.001000 ,  -0.158946 ,  1.075632
0.003999 ,  -0.163944 ,  1.016653
0.015995 ,  -0.155947 ,  1.037646
0.001999 ,  -0.182938 ,  0.995660
0.023992 ,  -0.158946 ,  1.041644
0.004998 ,  -0.156946 ,  1.054640
0.013995 ,  -0.161945 ,  1.053640
0.021992 ,  -0.158946 ,  1.022651
0.012996 ,  -0.156946 ,  1.066636
0.016994 ,  -0.153947 ,  1.057639
-0.003999 ,  -0.163944 ,  1.114619
-0.017994 ,  -0.158946 ,  1.026649
-0.001000 ,  -0.169942 ,  1.007656
-0.011996 ,  -0.155947 ,  1.050641
-0.006998 ,  -0.179939 ,  1.009655
-0.008997 ,  -0.167943 ,  1.013654
-0.015995 ,  -0.170942 ,  1.027649
-0.013995 ,  -0.155947 ,  1.057639
0.025991 ,  -0.155947 ,  1.079631
-0.001000 ,  -0.179939 ,  1.028649
-0.006998 ,  -0.154947 ,  1.043643
0.004998 ,  -0.163944 ,  1.029648
0.001000 ,  -0.147949 ,  1.086629
0.017994 ,  -0.160945 ,  1.083630
-0.009997 ,  -0.146950 ,  1.094626
0.006998 ,  -0.162944 ,  0.988662
-0.023992 ,  -0.165943 ,  1.025650
0.021992 ,  -0.164944 ,  1.035646
-0.002999 ,  -0.159945 ,  1.026649
-0.014995 ,  -0.166943 ,  1.005656
0.007997 ,  -0.165943 ,  1.033647
0.006998 ,  -0.149949 ,  1.065636
0.025991 ,  -0.163944 ,  1.023650
-0.014995 ,  -0.170942 ,  1.044643
0.010996 ,  -0.153947 ,  1.059638
0.023992 ,  -0.149949 ,  1.074633
-0.012996 ,  -0.167943 ,  0.971668
0.003999 ,  -0.166943 ,  1.044643
0.010996 ,  -0.162944 ,  1.019652
0.009997 ,  -0.147949 ,  1.040645
0.007997 ,  -0.153947 ,  1.066636
0.011996 ,  -0.151948 ,  1.074633
0.040986 ,  -0.159945 ,  1.072633
0.013995 ,  -0.170942 ,  1.025650
0.007997 ,  -0.180938 ,  0.981665
0.016994 ,  -0.170942 ,  1.042644
0.014995 ,  -0.159945 ,  1.040645
0.012996 ,  -0.159945 ,  0.992661
0.019993 ,  -0.140952 ,  1.078631
-0.001000 ,  -0.168942 ,  1.036646
0.004998 ,  -0.163944 ,  1.070634
0.004998 ,  -0.175940 ,  1.010655
-0.002999 ,  -0.150948 ,  1.078631
0.008997 ,  -0.165943 ,  1.029648
-0.020993 ,  -0.162944 ,  1.037646
-0.004998 ,  -0.159945 ,  1.085629
-0.001999 ,  -0.164944 ,  1.056639
0.008997 ,  -0.171941 ,  1.021651
0.005998 ,  -0.164944 ,  1.020651
0.013995 ,  -0.162944 ,  0.963671
-0.005998 ,  -0.160945 ,  1.016653
-0.004998 ,  -0.171941 ,  1.029648
-0.013995 ,  -0.161945 ,  0.991661
0.018994 ,  -0.159945 ,  1.026649
0.005998 ,  -0.166943 ,  1.066636
0.012996 ,  -0.152948 ,  1.063637
-0.004998 ,  -0.161945 ,  1.036646
0.001000 ,  -0.160945 ,  1.053640
0.012996 ,  -0.161945 ,  1.060638
0.013995 ,  -0.161945 ,  1.062637
0.045984 ,  -0.162944 ,  1.018652
0.006998 ,  -0.184937 ,  1.024650
0.002999 ,  -0.166943 ,  0.979665
0.010996 ,  -0.172941 ,  1.017652
-0.003999 ,  -0.173941 ,  1.032647
0.004998 ,  -0.159945 ,  1.047642
-0.004998 ,  -0.147949 ,  1.075632
-0.020993 ,  -0.169942 ,  1.006656
-0.014995 ,  -0.159945 ,  1.062637
0.001999 ,  -0.166943 ,  1.037646
-0.017994 ,  -0.168942 ,  1.055639
-0.025991 ,  -0.165943 ,  1.045643
0.001999 ,  -0.160945 ,  1.050641
-0.013995 ,  -0.170942 ,  0.994660
0.004998 ,  -0.157946 ,  1.090627
0.009997 ,  -0.151948 ,  1.082630
0.014995 ,  -0.158946 ,  1.061637
-0.003999 ,  -0.147949 ,  1.066636
0.000000 ,  -0.165943 ,  0.958672
0.010996 ,  -0.142951 ,  1.059638
-0.010996 ,  -0.174940 ,  1.045643
0.021992 ,  -0.160945 ,  1.071634
-0.006998 ,  -0.174940 ,  1.006656
-0.018994 ,  -0.159945 ,  0.965670
-0.017994 ,  -0.161945 ,  1.050641
0.004998 ,  -0.163944 ,  1.033647
0.023992 ,  -0.163944 ,  1.011654
-0.011996 ,  -0.150948 ,  1.055639
0.006998 ,  -0.178939 ,  1.027649
-0.007997 ,  -0.163944 ,  0.979665
0.010996 ,  -0.158946 ,  1.035646
0.008997 ,  -0.146950 ,  1.068635
0.010996 ,  -0.149949 ,  1.060638
0.005998 ,  -0.161945 ,  1.024650
0.001999 ,  -0.164944 ,  1.048642
0.037987 ,  -0.169942 ,  1.009655
0.009997 ,  -0.157946 ,  1.053640
0.010996 ,  -0.168942 ,  1.063637
-0.012996 ,  -0.168942 ,  1.012654
0.019993 ,  -0.175940 ,  1.018652
0.004998 ,  -0.158946 ,  1.026649
-0.004998 ,  -0.157946 ,  1.073633
-0.012996 ,  -0.146950 ,  1.082630
-0.018994 ,  -0.170942 ,  1.012654
-0.013995 ,  -0.169942 ,  1.023650
-0.009997 ,  -0.167943 ,  0.962671
0.009997 ,  -0.158946 ,  1.068635
-0.006998 ,  -0.175940 ,  1.025650
0.011996 ,  -0.148949 ,  1.078631
0.007997 ,  -0.161945 ,  1.006656
-0.003999 ,  -0.177939 ,  1.054640
0.016994 ,  -0.157946 ,  0.959672
0.005998 ,  -0.165943 ,  0.993661
-0.001999 ,  -0.164944 ,  1.018652
0.009997 ,  -0.159945 ,  1.072633
0.003999 ,  -0.158946 ,  1.042644
0.005998 ,  -0.152948 ,  1.073633
0.006998 ,  -0.156946 ,  1.063637
0.001999 ,  -0.150948 ,  1.085629
0.007997 ,  -0.168942 ,  1.003657
-0.012996 ,  -0.165943 ,  0.977666
0.007997 ,  -0.156946 ,  1.021651
0.008997 ,  -0.160945 ,  1.000658
0.015995 ,  -0.164944 ,  0.975667
-0.002999 ,  -0.163944 ,  1.019652
-0.004998 ,  -0.153947 ,  1.033647
0.025991 ,  -0.163944 ,  1.059638
-0.014995 ,  -0.160945 ,  1.084630
0.025991 ,  -0.163944 ,  1.003657
-0.004998 ,  -0.156946 ,  1.049641
-0.004998 ,  -0.161945 ,  1.040645
0.020993 ,  -0.169942 ,  1.027649
0.013995 ,  -0.159945 ,  1.036646
-0.025991 ,  -0.169942 ,  1.022651
-0.013995 ,  -0.163944 ,  0.994660
0.002999 ,  -0.155947 ,  1.040645
0.011996 ,  -0.147949 ,  1.057639
0.002999 ,  -0.172941 ,  1.009655
0.005998 ,  -0.170942 ,  1.055639
0.009997 ,  -0.175940 ,  1.017652
0.002999 ,  -0.166943 ,  1.033647
-0.002999 ,  -0.163944 ,  1.030648
-0.003999 ,  -0.161945 ,  1.098625
-0.005998 ,  -0.171941 ,  0.996660
0.005998 ,  -0.171941 ,  1.039645
-0.018994 ,  -0.173941 ,  1.000658
0.001999 ,  -0.157946 ,  1.067635
0.003999 ,  -0.160945 ,  1.061637
-0.001000 ,  -0.167943 ,  0.998659
0.001000 ,  -0.179939 ,  1.037646
0.011996 ,  -0.150948 ,  1.048642
-0.005998 ,  -0.148949 ,  1.071634
0.014995 ,  -0.163944 ,  0.981665
0.006998 ,  -0.163944 ,  1.027649
-0.011996 ,  -0.167943 ,  1.017652
0.001000 ,  -0.164944 ,  1.027649
0.011996 ,  -0.167943 ,  0.982664
0.003999 ,  -0.156946 ,  1.067635
0.006998 ,  -0.171941 ,  1.053640
0.005998 ,  -0.168942 ,  1.051641
-0.015995 ,  -0.155947 ,  1.068635
0.021992 ,  -0.157946 ,  1.036646
0.008997 ,  -0.179939 ,  1.063637
-0.001000 ,  -0.163944 ,  1.039645
-0.002999 ,  -0.170942 ,  1.037646
0.003999 ,  -0.169942 ,  1.020651
0.006998 ,  -0.146950 ,  1.054640
0.008997 ,  -0.167943 ,  1.032647
-0.001999 ,  -0.179939 ,  1.038645
-0.005998 ,  -0.153947 ,  1.070634
0.000000 ,  -0.172941 ,  0.988662
0.017994 ,  -0.161945 ,  1.083630
0.004998 ,  -0.167943 ,  1.053640
0.001999 ,  -0.167943 ,  0.990662
-0.005998 ,  -0.170942 ,  1.029648
-0.011996 ,  -0.151948 ,  1.037646
0.021992 ,  -0.159945 ,  1.060638
0.027990 ,  -0.155947 ,  1.055639
-0.010996 ,  -0.165943 ,  1.065636
0.015995 ,  -0.152948 ,  1.036646
0.054981 ,  -0.156946 ,  1.031647
-0.007997 ,  -0.169942 ,  0.998659
0.001000 ,  -0.152948 ,  1.050641
-0.025991 ,  -0.166943 ,  1.034646
0.015995 ,  -0.162944 ,  1.090627
0.005998 ,  -0.157946 ,  1.045643
0.002999 ,  -0.156946 ,  1.064636
0.019993 ,  -0.157946 ,  1.049641
0.009997 ,  -0.181938 ,  1.024650
0.011996 ,  -0.159945 ,  1.047642
0.010996 ,  -0.156946 ,  1.086629
0.007997 ,  -0.169942 ,  1.019652
0.019993 ,  -0.162944 ,  1.070634
0.002999 ,  -0.176940 ,  1.001658
-0.018994 ,  -0.166943 ,  1.040645
0.003999 ,  -0.168942 ,  1.022651
0.015995 ,  -0.156946 ,  1.033647
0.003999 ,  -0.165943 ,  1.055639
-0.009997 ,  -0.173941 ,  1.006656
0.005998 ,  -0.169942 ,  1.034646
-0.006998 ,  -0.150948 ,  1.044643
-0.010996 ,  -0.154947 ,  1.091627
0.000000 ,  -0.159945 ,  1.009655
0.010996 ,  -0.177939 ,  1.023650
0.006998 ,  -0.175940 ,  1.008655
0.053982 ,  -0.155947 ,  1.018652
0.002999 ,  -0.173941 ,  1.003657
0.006998 ,  -0.167943 ,  1.031647
-0.031989 ,  -0.171941 ,  1.040645
0.016994 ,  -0.156946 ,  1.053640
0.000000 ,  -0.148949 ,  1.092627
0.023992 ,  -0.151948 ,  1.054640
0.004998 ,  -0.152948 ,  1.078631
0.006998 ,  -0.175940 ,  1.021651
-0.001000 ,  -0.171941 ,  1.006656
-0.009997 ,  -0.162944 ,  1.042644
-0.003999 ,  -0.154947 ,  1.037646
-0.001000 ,  -0.168942 ,  1.010655
-0.016994 ,  -0.161945 ,  1.015653
0.000000 ,  -0.158946 ,  1.078631
0.015995 ,  -0.163944 ,  1.023650
0.021992 ,  -0.159945 ,  1.058638
-0.001000 ,  -0.159945 ,  1.055639
0.001000 ,  -0.173941 ,  1.023650
0.001000 ,  -0.185936 ,  0.990662
0.007997 ,  -0.164944 ,  1.013654
-0.005998 ,  -0.158946 ,  1.061637
0.013995 ,  -0.169942 ,  0.993661
0.018994 ,  -0.165943 ,  1.031647
-0.001999 ,  -0.160945 ,  1.044643
-0.026991 ,  -0.168942 ,  1.041644
0.003999 ,  -0.168942 ,  1.035646
0.003999 ,  -0.172941 ,  1.062637
-0.022992 ,  -0.166943 ,  1.017652
0.004998 ,  -0.164944 ,  1.041644
0.008997 ,  -0.151948 ,  1.055639
0.019993 ,  -0.168942 ,  1.090627
0.000000 ,  -0.142951 ,  1.070634
-0.003999 ,  -0.161945 ,  1.053640
0.002999 ,  -0.186936 ,  1.024650
-0.003999 ,  -0.165943 ,  1.032647
0.011996 ,  -0.156946 ,  1.044643
0.014995 ,  -0.160945 ,  1.032647
-0.008997 ,  -0.158946 ,  1.032647
0.015995 ,  -0.161945 ,  0.969669
-0.006998 ,  -0.188935 ,  0.992661
0.046984 ,  -0.156946 ,  1.039645
0.007997 ,  -0.182938 ,  0.987663
0.013995 ,  -0.170942 ,  1.047642
0.002999 ,  -0.150948 ,  1.052640
0.001000 ,  -0.162944 ,  1.077632
0.008997 ,  -0.150948 ,  1.053640
0.010996 ,  -0.160945 ,  1.121617
0.006998 ,  -0.166943 ,  1.061637
0.007997 ,  -0.157946 ,  0.992661
0.004998 ,  -0.168942 ,  1.068635
-0.002999 ,  -0.165943 ,  1.025650
0.001000 ,  -0.166943 ,  1.077632
-0.010996 ,  -0.173941 ,  1.046642
0.007997 ,  -0.177939 ,  0.996660
0.003999 ,  -0.160945 ,  1.019652
-0.039986 ,  -0.166943 ,  1.043643
-0.015995 ,  -0.171941 ,  1.037646
0.010996 ,  -0.153947 ,  1.078631
0.054981 ,  -0.161945 ,  1.053640
-0.021992 ,  -0.168942 ,  0.992661
-0.004998 ,  -0.151948 ,  1.094626
0.004998 ,  -0.160945 ,  1.006656
-0.033988 ,  -0.160945 ,  1.025650
0.026991 ,  -0.158946 ,  1.015653
-0.006998 ,  -0.162944 ,  1.043643
-0.009997 ,  -0.159945 ,  1.054640
0.007997 ,  -0.155947 ,  1.053640
-0.006998 ,  -0.167943 ,  1.077632
-0.007997 ,  -0.174940 ,  1.031647
0.009997 ,  -0.164944 ,  1.059638
0.018994 ,  -0.153947 ,  1.022651
0.014995 ,  -0.155947 ,  1.048642
0.010996 ,  -0.161945 ,  1.050641
0.005998 ,  -0.168942 ,  1.036646
-0.006998 ,  -0.164944 ,  1.025650
-0.011996 ,  -0.169942 ,  1.021651
0.000000 ,  -0.161945 ,  1.039645
0.045984 ,  -0.164944 ,  1.051641
-0.005998 ,  -0.168942 ,  1.012654
0.000000 ,  -0.162944 ,  1.102623
-0.010996 ,  -0.169942 ,  1.011654
0.007997 ,  -0.155947 ,  1.044643
-0.001000 ,  -0.150948 ,  1.041644
0.022992 ,  -0.165943 ,  1.067635
0.008997 ,  -0.161945 ,  1.046642
0.013995 ,  -0.175940 ,  1.013654
0.003999 ,  -0.153947 ,  1.068635
0.025991 ,  -0.165943 ,  1.107622
0.010996 ,  -0.170942 ,  1.008655
0.019993 ,  -0.158946 ,  1.058638
0.009997 ,  -0.165943 ,  0.960672
0.008997 ,  -0.171941 ,  1.017652
-0.011996 ,  -0.165943 ,  1.022651
0.013995 ,  -0.143951 ,  1.074633
0.000000 ,  -0.169942 ,  0.992661
0.002999 ,  -0.159945 ,  1.026649
0.005998 ,  -0.173941 ,  1.042644
0.009997 ,  -0.161945 ,  1.008655
0.000000 ,  -0.171941 ,  1.059638
0.023992 ,  -0.161945 ,  1.013654
0.011996 ,  -0.161945 ,  0.968669
-0.002999 ,  -0.152948 ,  1.081631
0.011996 ,  -0.161945 ,  1.083630
0.006998 ,  -0.165943 ,  1.037646
0.003999 ,  -0.163944 ,  0.988662
-0.003999 ,  -0.176940 ,  1.017652
0.010996 ,  -0.160945 ,  1.045643
-0.005998 ,  -0.164944 ,  1.046642
0.000000 ,  -0.175940 ,  1.022651
0.014995 ,  -0.161945 ,  1.020651
-0.006998 ,  -0.170942 ,  0.996660
0.004998 ,  -0.165943 ,  1.048642
0.005998 ,  -0.184937 ,  1.005656
0.009997 ,  -0.165943 ,  1.033647
0.003999 ,  -0.158946 ,  1.081631
0.006998 ,  -0.156946 ,  1.057639
0.009997 ,  -0.161945 ,  1.034646
0.020993 ,  -0.152948 ,  1.073633
-0.001000 ,  -0.168942 ,  1.026649
0.005998 ,  -0.140952 ,  1.091627
0.042985 ,  -0.146950 ,  1.051641
-0.015995 ,  -0.175940 ,  1.047642
0.005998 ,  -0.160945 ,  1.056639
0.002999 ,  -0.148949 ,  1.040645
0.000000 ,  -0.166943 ,  1.000658
0.001000 ,  -0.155947 ,  1.063637
-0.038987 ,  -0.167943 ,  1.033647
-0.001000 ,  -0.152948 ,  1.037646
-0.013995 ,  -0.175940 ,  1.036646
-0.008997 ,  -0.170942 ,  1.047642
-0.007997 ,  -0.168942 ,  1.031647
0.013995 ,  -0.168942 ,  1.023650
-0.010996 ,  -0.170942 ,  1.058638
0.048983 ,  -0.153947 ,  1.044643
-0.003999 ,  -0.168942 ,  1.012654
0.001999 ,  -0.158946 ,  1.061637
0.013995 ,  -0.156946 ,  1.070634
0.001999 ,  -0.161945 ,  1.068635
-0.007997 ,  -0.161945 ,  1.059638
0.008997 ,  -0.168942 ,  0.991661
0.008997 ,  -0.167943 ,  1.031647
0.001999 ,  -0.176940 ,  1.001658
0.019993 ,  -0.158946 ,  1.123616
0.013995 ,  -0.165943 ,  1.042644
0.010996 ,  -0.158946 ,  1.035646
0.006998 ,  -0.160945 ,  1.071634
0.002999 ,  -0.175940 ,  1.009655
0.002999 ,  -0.156946 ,  1.060638
0.005998 ,  -0.154947 ,  1.079631
0.021992 ,  -0.155947 ,  1.037646
0.007997 ,  -0.156946 ,  1.059638
0.001999 ,  -0.144950 ,  1.021651
0.004998 ,  -0.164944 ,  1.091627
-0.001999 ,  -0.168942 ,  1.007656
-0.002999 ,  -0.164944 ,  1.024650
0.014995 ,  -0.170942 ,  1.035646
0.002999 ,  -0.170942 ,  1.041644
-0.010996 ,  -0.172941 ,  1.043643
-0.008997 ,  -0.160945 ,  1.051641
-0.018994 ,  -0.169942 ,  1.049641
-0.020993 ,  -0.172941 ,  1.018652
0.028990 ,  -0.157946 ,  1.052640
-0.002999 ,  -0.156946 ,  1.019652
0.017994 ,  -0.162944 ,  1.019652
0.023992 ,  -0.161945 ,  1.042644
0.005998 ,  -0.164944 ,  1.060638
0.000000 ,  -0.160945 ,  1.041644
-0.014995 ,  -0.171941 ,  1.037646
0.014995 ,  -0.148949 ,  1.090627
-0.005998 ,  -0.163944 ,  0.968669
0.004998 ,  -0.146950 ,  1.072633
-0.012996 ,  -0.151948 ,  1.050641
0.010996 ,  -0.167943 ,  1.027649
0.016994 ,  -0.160945 ,  0.972668
0.010996 ,  -0.169942 ,  1.039645
-0.011996 ,  -0.173941 ,  1.032647
0.032989 ,  -0.167943 ,  1.046642
-0.015995 ,  -0.165943 ,  1.041644
0.004998 ,  -0.172941 ,  1.054640
0.004998 ,  -0.172941 ,  1.022651
0.009997 ,  -0.162944 ,  1.022651
0.005998 ,  -0.153947 ,  1.027649
0.008997 ,  -0.150948 ,  1.039645
0.015995 ,  -0.163944 ,  1.029648
0.004998 ,  -0.152948 ,  1.036646
0.006998 ,  -0.171941 ,  1.009655
-0.001999 ,  -0.166943 ,  1.011654
0.020993 ,  -0.175940 ,  1.026649
-0.003999 ,  -0.180938 ,  1.008655
0.015995 ,  -0.152948 ,  1.042644
-0.004998 ,  -0.164944 ,  1.047642
0.005998 ,  -0.167943 ,  1.059638
0.002999 ,  -0.177939 ,  0.988662
0.004998 ,  -0.170942 ,  1.024650
0.001000 ,  -0.160945 ,  1.014653
0.004998 ,  -0.183937 ,  0.986663
0.024991 ,  -0.165943 ,  1.011654
0.001000 ,  -0.144950 ,  1.072633
0.013995 ,  -0.159945 ,  1.054640
0.003999 ,  -0.163944 ,  1.078631
-0.009997 ,  -0.148949 ,  1.042644
0.009997 ,  -0.148949 ,  1.022651
-0.008997 ,  -0.153947 ,  1.027649
0.013995 ,  -0.183937 ,  0.984664
-0.012996 ,  -0.176940 ,  1.022651
-0.001000 ,  -0.150948 ,  1.096625
0.009997 ,  -0.150948 ,  1.071634
0.027990 ,  -0.168942 ,  1.031647
-0.001999 ,  -0.159945 ,  1.100624
0.007997 ,  -0.167943 ,  1.004657
